url,id,revision,name,folder,self_link,web_link
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1440?revision=2,1440,2,catos-pfm-cldbrg-lam-tsfforwarder-stgtest-pipeline-CICD,\PFM-Cloudbridge\TSF-Forwarder-StageTest,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1440?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1440
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2289?revision=2,2289,2,catos-pfm-cldbrg-lam-tsfutility-pipeline-CICD,\PFM-Cloudbridge\SQS-SQS-Publish-Utility,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2289?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=2289
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1315?revision=2,1315,2,catos-pfm-cldbrg-lam-utilityforwarder-pipeline-CICD,\PFM-Cloudbridge\Utility-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1315?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1315
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2355?revision=2,2355,2,catos-pfm-cldbrg-lam-zsnapdlqconsumer-pipeline-CICD,\PFM-Cloudbridge\Zsnap-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2355?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=2355
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1244?revision=4,1244,4,catos-pfm-cldbrg-lam-zsnapforwarder-pipeline-CICD,\PFM-Cloudbridge\Zsnap-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1244?revision=4,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1244
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2696?revision=2,2696,2,catos-pfm-cldbrg-redis-common-pipeline-CICD,\PFM-Cloudbridge\Redis Elastic Cache,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2696?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=2696
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1730?revision=2,1730,2,catos-pfm-cldbrg-redis-tsf-pipeline-CICD,\PFM-Cloudbridge\TSF-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1730?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1730
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1588?revision=2,1588,2,catos-pfm-cldbrg-scrmgr-aggrnotification-pipeline-CICD,\PFM-Cloudbridge\Aggregator_Notification-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1588?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1588
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1649?revision=2,1649,2,catos-pfm-cldbrg-scrmgr-ap-pipeline-CICD,\PFM-Cloudbridge\AP-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1649?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1649
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1386?revision=4,1386,4,catos-pfm-cldbrg-scrmgr-asf-pipeline-CICD,\PFM-Cloudbridge\ASF-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1386?revision=4,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1386
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1299?revision=4,1299,4,catos-pfm-cldbrg-scrmgr-astevt-pipeline-CICD,\PFM-Cloudbridge\AssetEvent-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1299?revision=4,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1299
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2543?revision=2,2543,2,catos-pfm-cldbrg-scrmgr-ccidmerge-pipeline-CICD,\PFM-Cloudbridge\CCID_MERGE,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2543?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=2543
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1512?revision=3,1512,3,catos-pfm-cldbrg-scrmgr-csf-pipeline-CICD,\PFM-Cloudbridge\CSF-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1512?revision=3,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1512
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/935?revision=3,935,3,catos-pfm-cldbrg-scrmgr-cygforwarder-pipeline-CICD,\PFM-Cloudbridge\Cygnus-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/935?revision=3,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=935
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1374?revision=4,1374,4,catos-pfm-cldbrg-scrmgr-dsp-pipeline-CICD,\PFM-Cloudbridge\DSP-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1374?revision=4,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1374
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2260?revision=2,2260,2,catos-pfm-cldbrg-scrmgr-edgecacherefr-pipeline-CICD,\PFM-Cloudbridge\Edge-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2260?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=2260
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2053?revision=2,2053,2,catos-pfm-cldbrg-scrmgr-etcktaggr-pipeline-CICD,\PFM-Cloudbridge\ETCKT_AGGREGATOR,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2053?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=2053
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1581?revision=2,1581,2,catos-pfm-cldbrg-scrmgr-eticket-pipeline-CICD,\PFM-Cloudbridge\ETICKET-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1581?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1581
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1879?revision=2,1879,2,catos-pfm-cldbrg-scrmgr-siteevt-pipeline-CICD,\PFM-Cloudbridge\Site_Event_Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1879?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1879
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1641?revision=2,1641,2,catos-pfm-cldbrg-scrmgr-sm-pipeline-CICD,\PFM-Cloudbridge\SM-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1641?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1641
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1505?revision=2,1505,2,catos-pfm-cldbrg-scrmgr-tsf-pipeline-CICD,\PFM-Cloudbridge\TSF-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1505?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1505
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1319?revision=2,1319,2,catos-pfm-cldbrg-scrmgr-tsfforwarder-legacy-pipeline-CICD,\PFM-Cloudbridge\TSF-Legacy-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1319?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1319
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1304?revision=2,1304,2,catos-pfm-cldbrg-scrmgr-tsfforwarder-pipeline-CICD,\PFM-Cloudbridge\TSF-Obsolete-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1304?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1304
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1436?revision=2,1436,2,catos-pfm-cldbrg-scrmgr-tsfforwarder-stgtest-pipeline-CICD,\PFM-Cloudbridge\TSF-Forwarder-StageTest,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1436?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1436
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2173?revision=2,2173,2,catos-pfm-cldbrg-sns-aggrnotificationdlq-pipeline-CICD,\PFM-Cloudbridge\Aggregator_Notification-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2173?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=2173
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1585?revision=2,1585,2,catos-pfm-cldbrg-sns-aggrnotificationemail-pipeline-CICD,\PFM-Cloudbridge\Aggregator_Notification-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1585?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1585
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1718?revision=2,1718,2,catos-pfm-cldbrg-sns-apdata-pipeline-CICD,\PFM-Cloudbridge\AP-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1718?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1718
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2170?revision=2,2170,2,catos-pfm-cldbrg-sns-apdlq-pipeline-CICD,\PFM-Cloudbridge\AP-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2170?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=2170
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2176?revision=2,2176,2,catos-pfm-cldbrg-sns-apdlq-pipeline-CICD,\PFM-Cloudbridge\ASF-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2176?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=2176
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1646?revision=2,1646,2,catos-pfm-cldbrg-sns-apemail-pipeline-CICD,\PFM-Cloudbridge\AP-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1646?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1646
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1446?revision=4,1446,4,catos-pfm-cldbrg-sns-asfdata-pipeline-CICD,\PFM-Cloudbridge\ASF-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1446?revision=4,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1446
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2205?revision=2,2205,2,catos-pfm-cldbrg-sns-asfdlq-pipeline-CICD,\PFM-Cloudbridge\ASF-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2205?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=2205
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1391?revision=4,1391,4,catos-pfm-cldbrg-sns-asfemail-pipeline-CICD,\PFM-Cloudbridge\ASF-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1391?revision=4,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1391
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2180?revision=2,2180,2,catos-pfm-cldbrg-sns-astevtdlq-pipeline-CICD,\PFM-Cloudbridge\AssetEvent-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2180?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=2180
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1298?revision=4,1298,4,catos-pfm-cldbrg-sns-astevtemail-pipeline-CICD,\PFM-Cloudbridge\AssetEvent-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1298?revision=4,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1298
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2531?revision=2,2531,2,catos-pfm-cldbrg-sns-ccidmerge-pipeline-CICD,\PFM-Cloudbridge\CCID_MERGE,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2531?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=2531
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2532?revision=2,2532,2,catos-pfm-cldbrg-sns-ccidmergeemail-pipeline-CICD,\PFM-Cloudbridge\CCID_MERGE,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2532?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=2532
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2576?revision=3,2576,3,catos-pfm-cldbrg-sns-clwalarms-cygforwarder-pipeline-CICD,\PFM-Cloudbridge\Cygnus-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2576?revision=3,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=2576
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1306?revision=2,1306,2,catos-pfm-cldbrg-sns-clwalarms-tsfforwarder-pipeline-CICD,\PFM-Cloudbridge\TSF-Obsolete-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1306?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1306
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1517?revision=3,1517,3,catos-pfm-cldbrg-sns-csfdata-pipeline-CICD,\PFM-Cloudbridge\CSF-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1517?revision=3,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1517
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2194?revision=2,2194,2,catos-pfm-cldbrg-sns-csfdlq-pipeline-CICD,\PFM-Cloudbridge\CSF-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2194?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=2194
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1522?revision=3,1522,3,catos-pfm-cldbrg-sns-csfemail-pipeline-CICD,\PFM-Cloudbridge\CSF-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1522?revision=3,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1522
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2233?revision=2,2233,2,catos-pfm-cldbrg-sns-dsparchive-pipeline-CICD,\PFM-Cloudbridge\DSP-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2233?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=2233
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2232?revision=2,2232,2,catos-pfm-cldbrg-sns-dspdlq-pipeline-CICD,\PFM-Cloudbridge\DSP-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2232?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=2232
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1381?revision=4,1381,4,catos-pfm-cldbrg-sns-dspemail-pipeline-CICD,\PFM-Cloudbridge\DSP-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1381?revision=4,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1381
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2413?revision=2,2413,2,catos-pfm-cldbrg-sns-dvcforwarderemail-pipeline-CICD,\PFM-Cloudbridge\Device-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2413?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=2413
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1004?revision=4,1004,4,catos-pfm-cldbrg-sns-edgeemail-pipeline-CICD,\PFM-Cloudbridge\Edge-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1004?revision=4,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1004
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2167?revision=4,2167,4,catos-pfm-cldbrg-sns-etcktaggrdlq-pipeline-CICD,\PFM-Cloudbridge\ETCKT_AGGREGATOR,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2167?revision=4,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=2167
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2050?revision=2,2050,2,catos-pfm-cldbrg-sns-etcktaggremail-pipeline-CICD,\PFM-Cloudbridge\ETCKT_AGGREGATOR,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2050?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=2050
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1719?revision=2,1719,2,catos-pfm-cldbrg-sns-eticketdata-pipeline-CICD,\PFM-Cloudbridge\ETICKET-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1719?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1719
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2199?revision=2,2199,2,catos-pfm-cldbrg-sns-eticketdlq-pipeline-CICD,\PFM-Cloudbridge\ETICKET-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2199?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=2199
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1582?revision=2,1582,2,catos-pfm-cldbrg-sns-eticketemail-pipeline-CICD,\PFM-Cloudbridge\ETICKET-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1582?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1582
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2247?revision=2,2247,2,catos-pfm-cldbrg-sns-filenotification-pipeline-CICD,\PFM-Cloudbridge\SM-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2247?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=2247
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2208?revision=2,2208,2,catos-pfm-cldbrg-sns-hlthstsdlq-pipeline-CICD,\PFM-Cloudbridge\HealthStatus-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2208?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=2208
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1547?revision=2,1547,2,catos-pfm-cldbrg-sns-hlthstsemail-pipeline-CICD,\PFM-Cloudbridge\HealthStatus-Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1547?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1547
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2686?revision=2,2686,2,catos-pfm-cldbrg-sns-sharedasset-pipeline-CICD,\PFM-Cloudbridge\Shared Asset,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2686?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=2686
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2684?revision=2,2684,2,catos-pfm-cldbrg-sns-sharedassetemail-pipeline-CICD,\PFM-Cloudbridge\Shared Asset,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2684?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=2684
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2237?revision=2,2237,2,catos-pfm-cldbrg-sns-siteevtdlq-pipeline-CICD,\PFM-Cloudbridge\Site_Event_Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/2237?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=2237
https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1881?revision=2,1881,2,catos-pfm-cldbrg-sns-siteevtemail-pipeline-CICD,\PFM-Cloudbridge\Site_Event_Forwarder,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_apis/pipelines/1881?revision=2,https://dev.azure.com/cat-aa/30ca3212-74ff-46ca-8767-320fba28fb12/_build/definition?definitionId=1881
